Store,Date,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfYear,Quarter,Month_sin,Month_cos,Week_sin,Week_cos
21,2012-05-25,68.25,3.555,218.096,8.9,2012,5,21,146,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
21,2012-06-01,66.01,2.95,223.548,8.79,2012,6,22,153,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
21,2012-06-08,67.38,3.133,219.844,9.217,2012,6,23,160,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
21,2012-06-15,57.37,3.145,219.947,7.742,2012,6,24,167,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
21,2012-06-22,44.63,2.592,222.011,8.28,2012,6,25,174,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
21,2012-06-29,43.59,2.606,218.615,7.961,2012,6,26,181,2,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
21,2012-07-06,42.57,2.601,218.343,7.352,2012,7,27,188,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
21,2012-07-13,39.73,2.008,221.844,8.078,2012,7,28,195,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
21,2012-07-20,30.61,2.026,220.964,7.732,2012,7,29,202,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
21,2012-07-27,36.91,1.549,217.36,6.325,2012,7,30,209,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
21,2012-08-03,24.51,1.517,218.638,6.332,2012,8,31,216,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
21,2012-08-10,26.84,1.513,222.093,7.564,2012,8,32,223,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
21,2012-08-17,31.69,1.494,218.311,7.582,2012,8,33,230,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
21,2012-08-24,24.59,1.478,217.717,6.384,2012,8,34,237,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
21,2012-08-31,18.77,1.461,221.624,6.273,2012,8,35,244,3,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
21,2012-09-07,19.22,1.142,220.417,6.094,2012,9,36,251,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
21,2012-09-14,13.97,1.134,218.134,6.101,2012,9,37,258,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
21,2012-09-21,23.19,0.559,217.131,6.417,2012,9,38,265,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
21,2012-09-28,10.91,1.141,216.973,6.764,2012,9,39,272,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
21,2012-10-05,19.32,1.065,219.006,6.138,2012,10,40,279,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
21,2012-10-12,12.46,0.859,220.952,5.692,2012,10,41,286,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
21,2012-10-19,14.94,1.075,218.805,6.994,2012,10,42,293,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
21,2012-10-26,25.63,1.533,220.822,6.428,2012,10,43,300,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
22,2010-02-05,53.98,3.45,212.642,9.632,2010,2,5,36,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
22,2010-02-12,59.26,3.87,210.135,9.526,2010,2,6,43,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
22,2010-02-19,69.91,3.382,210.405,10.177,2010,2,7,50,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
22,2010-02-26,74.18,3.873,207.992,9.925,2010,2,8,57,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
22,2010-03-05,62.73,4.005,213.218,9.751,2010,3,9,64,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
22,2010-03-12,68.95,3.869,210.361,10.176,2010,3,10,71,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
22,2010-03-19,90.33,3.751,211.616,8.986,2010,3,11,78,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
22,2010-03-26,70.78,4.228,212.514,9.243,2010,3,12,85,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
22,2010-04-02,71.82,3.953,211.639,9.519,2010,4,13,92,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
22,2010-04-09,65.82,4.114,208.319,10.33,2010,4,14,99,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
22,2010-04-16,68.67,3.966,213.116,9.085,2010,4,15,106,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
22,2010-04-23,66.46,3.674,210.687,11.137,2010,4,16,113,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
22,2010-04-30,72.52,4.072,212.393,10.007,2010,4,17,120,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
22,2010-05-07,70.74,3.96,209.506,9.954,2010,5,18,127,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
22,2010-05-14,69.95,3.889,213.49,8.781,2010,5,19,134,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
22,2010-05-21,60.09,3.613,213.377,9.61,2010,5,20,141,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
22,2010-05-28,63.37,3.03,212.538,9.442,2010,5,21,148,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
22,2010-06-04,50.89,2.999,212.039,9.649,2010,6,22,155,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
22,2010-06-11,52.57,2.983,208.908,9.109,2010,6,23,162,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
22,2010-06-18,55.01,3.235,213.727,7.619,2010,6,24,169,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
22,2010-06-25,48.1,2.439,210.591,7.306,2010,6,25,176,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
22,2010-07-02,37.57,2.367,209.775,7.668,2010,7,26,183,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
22,2010-07-09,46.13,2.309,207.502,7.212,2010,7,27,190,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
22,2010-07-16,46.97,2.115,209.819,7.126,2010,7,28,197,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
22,2010-07-23,28.41,2.139,206.343,7.952,2010,7,29,204,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
22,2010-07-30,25.16,2.0,211.105,6.572,2010,7,30,211,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
22,2010-08-06,28.14,1.739,210.285,6.824,2010,8,31,218,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
22,2010-08-13,24.62,1.376,208.775,6.432,2010,8,32,225,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
22,2010-08-20,25.15,1.038,210.816,6.714,2010,8,33,232,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
22,2010-08-27,14.16,1.139,208.458,5.898,2010,8,34,239,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
22,2010-09-03,12.38,1.219,208.599,6.832,2010,9,35,246,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691
22,2010-09-10,25.97,1.291,209.698,5.534,2010,9,36,253,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
22,2010-09-17,9.88,0.882,210.568,6.106,2010,9,37,260,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
22,2010-09-24,22.4,0.927,208.349,6.216,2010,9,38,267,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
22,2010-10-01,14.53,1.237,210.925,5.481,2010,10,39,274,4,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
22,2010-10-08,21.65,1.132,210.296,6.038,2010,10,40,281,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
22,2010-10-15,14.57,1.143,211.781,5.295,2010,10,41,288,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
22,2010-10-22,18.95,1.025,206.627,5.94,2010,10,42,295,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
22,2010-10-29,23.16,1.263,210.521,7.142,2010,10,43,302,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
22,2010-11-05,19.58,1.071,207.899,6.103,2010,11,44,309,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548
22,2010-11-12,23.99,0.989,207.691,6.556,2010,11,45,316,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
22,2010-11-19,29.3,1.708,208.465,6.19,2010,11,46,323,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
22,2010-11-26,27.87,1.603,214.487,6.564,2010,11,47,330,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
22,2010-12-03,28.19,1.753,209.315,6.291,2010,12,48,337,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321
22,2010-12-10,36.09,1.977,211.33,6.741,2010,12,49,344,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147
22,2010-12-17,40.84,2.265,208.207,8.16,2010,12,50,351,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
22,2010-12-24,35.83,2.351,209.907,7.446,2010,12,51,358,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
22,2010-12-31,48.11,2.848,208.106,8.091,2010,12,52,365,4,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
22,2011-01-07,44.16,2.968,212.759,8.551,2011,1,1,7,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
22,2011-01-14,56.66,2.904,213.78,8.13,2011,1,2,14,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
22,2011-01-21,52.94,2.8,214.886,8.956,2011,1,3,21,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
22,2011-01-28,69.47,3.043,211.655,9.063,2011,1,4,28,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
22,2011-02-04,60.93,3.276,214.194,9.091,2011,2,5,35,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
22,2011-02-11,61.59,3.324,218.917,8.686,2011,2,6,42,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
22,2011-02-18,76.08,3.917,214.601,8.919,2011,2,7,49,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
22,2011-02-25,61.49,3.915,214.617,9.922,2011,2,8,56,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
22,2011-03-04,72.36,3.765,212.311,9.43,2011,3,9,63,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
22,2011-03-11,78.05,3.594,215.326,9.958,2011,3,10,70,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
22,2011-03-18,68.95,3.55,213.548,10.442,2011,3,11,77,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
22,2011-03-25,78.7,4.054,214.605,10.547,2011,3,12,84,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
22,2011-04-01,70.27,3.704,217.083,9.729,2011,4,13,91,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
22,2011-04-08,80.85,4.114,213.715,10.181,2011,4,14,98,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
22,2011-04-15,72.65,3.99,215.299,10.254,2011,4,15,105,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
22,2011-04-22,71.98,3.845,212.975,9.839,2011,4,16,112,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
22,2011-04-29,73.01,3.648,213.852,10.765,2011,4,17,119,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
22,2011-05-06,66.78,3.53,213.302,9.75,2011,5,18,126,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
22,2011-05-13,68.1,4.011,214.175,10.278,2011,5,19,133,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
22,2011-05-20,64.51,3.229,214.456,10.293,2011,5,20,140,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
22,2011-05-27,58.1,3.723,216.627,9.155,2011,5,21,147,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
22,2011-06-03,62.51,3.058,215.835,8.797,2011,6,22,154,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
22,2011-06-10,58.01,3.391,214.359,8.908,2011,6,23,161,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
22,2011-06-17,53.19,2.73,215.612,8.3,2011,6,24,168,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
22,2011-06-24,54.71,2.683,215.868,8.585,2011,6,25,175,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
22,2011-07-01,50.04,2.767,220.022,7.696,2011,7,26,182,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
22,2011-07-08,38.86,2.33,215.977,8.458,2011,7,27,189,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
22,2011-07-15,39.1,2.274,219.011,7.479,2011,7,28,196,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
22,2011-07-22,29.34,1.977,215.003,6.548,2011,7,29,203,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
22,2011-07-29,29.05,1.904,216.04,6.994,2011,7,30,210,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
22,2011-08-05,32.25,1.855,215.158,6.787,2011,8,31,217,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
22,2011-08-12,32.36,1.892,213.193,7.16,2011,8,32,224,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
22,2011-08-19,14.12,1.024,214.145,7.131,2011,8,33,231,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
22,2011-08-26,25.36,1.097,215.525,7.335,2011,8,34,238,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
22,2011-09-02,26.19,1.64,211.31,5.896,2011,9,35,245,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691
22,2011-09-09,22.62,1.169,215.061,5.986,2011,9,36,252,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
22,2011-09-16,7.55,0.977,214.994,6.233,2011,9,37,259,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
22,2011-09-23,19.04,0.934,215.571,5.565,2011,9,38,266,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
22,2011-09-30,19.56,1.083,214.819,5.815,2011,9,39,273,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
22,2011-10-07,17.33,0.969,216.403,5.422,2011,10,40,280,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
22,2011-10-14,17.85,0.633,211.01,6.744,2011,10,41,287,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
22,2011-10-21,15.54,1.234,217.122,6.107,2011,10,42,294,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
22,2011-10-28,14.0,1.354,211.017,6.151,2011,10,43,301,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
22,2011-11-04,14.93,1.424,210.257,6.365,2011,11,44,308,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548
22,2011-11-11,19.49,1.298,214.704,6.964,2011,11,45,315,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
22,2011-11-18,31.28,1.355,214.944,6.503,2011,11,46,322,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
22,2011-11-25,28.96,1.809,217.01,6.476,2011,11,47,329,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
22,2011-12-02,32.39,1.764,215.198,6.723,2011,12,48,336,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321
22,2011-12-09,35.43,1.836,214.195,7.544,2011,12,49,343,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147
22,2011-12-16,32.06,2.081,213.458,6.912,2011,12,50,350,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
22,2011-12-23,35.87,2.382,210.942,7.037,2011,12,51,357,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
22,2011-12-30,44.81,2.48,211.495,8.133,2011,12,52,364,4,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
22,2012-01-06,48.81,2.681,222.121,8.084,2012,1,1,6,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
22,2012-01-13,39.72,2.874,219.129,8.679,2012,1,2,13,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
22,2012-01-20,58.78,2.88,220.504,8.455,2012,1,3,20,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
22,2012-01-27,52.53,3.394,219.855,9.607,2012,1,4,27,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
22,2012-02-03,70.26,3.296,218.981,8.681,2012,2,5,34,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
22,2012-02-10,65.55,3.25,219.847,8.871,2012,2,6,41,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
22,2012-02-17,76.41,3.962,219.407,10.183,2012,2,7,48,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
22,2012-02-24,67.66,3.987,220.465,8.92,2012,2,8,55,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
22,2012-03-02,73.28,3.968,218.687,9.996,2012,3,9,62,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
22,2012-03-09,65.07,3.984,215.401,9.757,2012,3,10,69,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
22,2012-03-16,78.22,3.995,218.974,8.992,2012,3,11,76,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
22,2012-03-23,74.67,3.884,220.796,9.674,2012,3,12,83,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
22,2012-03-30,71.02,3.671,220.199,10.786,2012,3,13,90,1,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
22,2012-04-06,72.79,3.767,218.85,11.237,2012,4,14,97,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
22,2012-04-13,76.95,4.35,217.521,10.306,2012,4,15,104,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
22,2012-04-20,70.12,3.721,215.492,9.208,2012,4,16,111,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
22,2012-04-27,74.88,3.652,219.275,9.731,2012,4,17,118,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
22,2012-05-04,70.59,3.525,218.754,9.82,2012,5,18,125,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
22,2012-05-11,66.46,3.672,218.831,10.473,2012,5,19,132,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
22,2012-05-18,64.47,3.685,218.019,9.273,2012,5,20,139,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
22,2012-05-25,63.15,3.777,217.39,8.851,2012,5,21,146,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
22,2012-06-01,64.16,3.572,218.623,9.073,2012,6,22,153,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
22,2012-06-08,64.03,2.907,222.262,9.35,2012,6,23,160,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
22,2012-06-15,54.81,2.666,215.743,8.656,2012,6,24,167,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
22,2012-06-22,46.98,2.899,218.558,8.243,2012,6,25,174,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
22,2012-06-29,41.96,2.517,222.705,8.145,2012,6,26,181,2,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
22,2012-07-06,39.78,2.056,220.308,8.057,2012,7,27,188,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
22,2012-07-13,30.91,2.388,219.713,6.965,2012,7,28,195,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
22,2012-07-20,35.02,1.871,221.654,7.298,2012,7,29,202,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
22,2012-07-27,35.06,1.874,215.717,7.079,2012,7,30,209,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
22,2012-08-03,24.27,1.617,217.291,6.67,2012,8,31,216,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566
22,2012-08-10,31.57,1.374,218.746,6.412,2012,8,32,223,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
22,2012-08-17,31.25,1.638,218.6,5.914,2012,8,33,230,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
22,2012-08-24,19.46,1.044,220.149,6.399,2012,8,34,237,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
22,2012-08-31,18.44,1.26,219.903,6.528,2012,8,35,244,3,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
22,2012-09-07,16.63,1.166,216.607,5.405,2012,9,36,251,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
22,2012-09-14,14.65,0.804,220.736,5.838,2012,9,37,258,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
22,2012-09-21,17.86,0.918,221.735,5.251,2012,9,38,265,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
22,2012-09-28,12.02,1.089,219.537,5.632,2012,9,39,272,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
22,2012-10-05,11.2,0.644,218.981,6.062,2012,10,40,279,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
22,2012-10-12,18.2,0.784,221.875,5.676,2012,10,41,286,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
22,2012-10-19,21.89,0.694,220.428,6.735,2012,10,42,293,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
22,2012-10-26,13.46,0.749,220.898,6.61,2012,10,43,300,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
23,2010-02-05,58.69,3.203,210.893,9.473,2010,2,5,36,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564
23,2010-02-12,67.51,3.26,210.217,8.791,2010,2,6,43,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
23,2010-02-19,71.17,3.761,212.609,9.823,2010,2,7,50,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
23,2010-02-26,70.51,3.961,209.389,9.821,2010,2,8,57,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
23,2010-03-05,70.6,3.564,208.283,9.06,2010,3,9,64,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686
23,2010-03-12,66.46,3.64,209.324,9.871,2010,3,10,71,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
23,2010-03-19,78.08,4.502,205.484,9.937,2010,3,11,78,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
23,2010-03-26,76.73,4.466,209.024,10.059,2010,3,12,85,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
23,2010-04-02,64.96,3.919,206.223,10.054,2010,4,13,92,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16
23,2010-04-09,80.83,4.536,212.398,10.302,2010,4,14,99,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
23,2010-04-16,67.36,3.741,212.137,8.996,2010,4,15,106,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
23,2010-04-23,74.48,3.673,209.022,9.172,2010,4,16,113,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
23,2010-04-30,71.74,3.676,215.685,9.47,2010,4,17,120,2,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
23,2010-05-07,59.99,3.639,211.326,9.606,2010,5,18,127,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
23,2010-05-14,59.64,3.433,209.304,9.67,2010,5,19,134,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
23,2010-05-21,63.78,3.251,208.879,10.525,2010,5,20,141,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
23,2010-05-28,62.67,3.346,207.846,8.878,2010,5,21,148,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
23,2010-06-04,60.47,2.899,211.017,9.046,2010,6,22,155,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096
23,2010-06-11,54.36,3.021,210.454,8.111,2010,6,23,162,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
23,2010-06-18,56.85,3.059,207.797,8.193,2010,6,24,169,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
23,2010-06-25,40.63,2.65,211.446,8.549,2010,6,25,176,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
23,2010-07-02,42.46,2.619,209.611,7.291,2010,7,26,183,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0
23,2010-07-09,47.19,2.338,209.23,8.279,2010,7,27,190,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
23,2010-07-16,42.89,2.358,209.018,7.8,2010,7,28,197,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
23,2010-07-23,33.26,2.023,211.25,7.647,2010,7,29,204,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
