Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003776,Female,No,0,Graduate,No,27307,735,164.0,360.0,,Rural,Y
LP003777,Female,Yes,2,Graduate,No,13698,2623,56.0,360.0,1.0,Urban,Y
LP003778,Male,Yes,0,Graduate,No,41271,238,139.0,120.0,1.0,Urban,Y
LP003779,Female,No,1,Graduate,No,45578,938,,480.0,1.0,Semiurban,Y
LP003780,Female,Yes,1,Graduate,No,45247,3956,226.0,240.0,0.0,Urban,Y
LP003781,Male,No,1,Not Graduate,No,12775,2039,135.0,300.0,1.0,Rural,Y
LP003782,Male,Yes,0,Graduate,,9112,275,154.0,180.0,1.0,Semiurban,N
LP003783,Male,Yes,2,Graduate,No,13004,1593,146.0,180.0,1.0,Semiurban,Y
LP003784,Female,Yes,2,Graduate,No,32868,219,216.0,240.0,0.0,Semiurban,Y
LP003785,Female,Yes,0,Graduate,No,31328,1371,90.0,,1.0,Semiurban,Y
LP003786,Male,Yes,3+,Not Graduate,No,1675,5743,110.0,480.0,1.0,Urban,Y
LP003787,Male,No,1,Not Graduate,No,17063,1197,107.0,180.0,1.0,Urban,Y
LP003788,Male,Yes,1,Graduate,No,2009,281,150.0,360.0,1.0,Urban,Y
LP003789,Male,No,0,Not Graduate,No,13157,872,75.0,300.0,1.0,Urban,Y
LP003790,Female,Yes,1,Graduate,No,8749,1384,223.0,480.0,1.0,Rural,Y
LP003791,Male,Yes,0,Graduate,No,6839,4066,170.0,240.0,1.0,Rural,Y
LP003792,Male,Yes,1,Graduate,,26354,4022,179.0,300.0,1.0,Urban,Y
LP003793,Male,Yes,1,Graduate,No,7959,296,255.0,120.0,1.0,Rural,Y
LP003794,Female,No,2,Graduate,No,13258,743,132.0,480.0,1.0,Semiurban,Y
LP003795,Male,No,0,Graduate,No,6336,1758,192.0,360.0,1.0,Urban,N
LP003796,Female,No,2,Graduate,No,14171,530,179.0,360.0,0.0,Semiurban,N
LP003797,Male,No,0,Graduate,,28790,1994,226.0,120.0,1.0,Urban,Y
LP003798,Male,Yes,1,Graduate,Yes,6618,217,184.0,180.0,,Urban,N
LP003799,Male,No,2,Graduate,No,22291,1500,124.0,360.0,1.0,Urban,Y
LP003800,Male,No,1,Graduate,No,13977,3762,171.0,360.0,0.0,Rural,Y
LP003801,Male,No,0,Graduate,No,13875,1169,117.0,240.0,0.0,Rural,N
LP003802,Female,Yes,0,Graduate,Yes,10093,1354,126.0,360.0,1.0,Semiurban,N
LP003803,Female,No,0,Graduate,No,24803,3020,,480.0,0.0,Urban,Y
LP003804,Female,Yes,1,Graduate,Yes,22850,643,140.0,180.0,0.0,Urban,Y
LP003805,Male,No,0,Graduate,No,12007,2313,105.0,480.0,0.0,Urban,Y
LP003806,Female,Yes,2,Graduate,Yes,15711,1057,36.0,360.0,1.0,Semiurban,Y
LP003807,Male,Yes,1,Graduate,No,24206,368,164.0,180.0,1.0,Urban,Y
LP003808,Male,Yes,0,Graduate,Yes,20603,3238,168.0,360.0,1.0,Semiurban,Y
LP003809,Male,Yes,0,Graduate,No,10453,5890,168.0,360.0,1.0,Urban,Y
LP003810,Male,Yes,0,Graduate,No,33947,4403,245.0,,1.0,Semiurban,Y
LP003811,Female,No,0,Not Graduate,No,26670,3237,73.0,360.0,1.0,Semiurban,Y
LP003812,Male,Yes,1,Graduate,No,72329,2023,227.0,180.0,1.0,Semiurban,Y
LP003813,Male,Yes,1,Graduate,No,3806,1695,274.0,360.0,1.0,Urban,N
LP003814,Female,Yes,2,Not Graduate,No,23425,979,238.0,360.0,0.0,Urban,Y
LP003815,Male,Yes,0,Not Graduate,No,33579,495,132.0,240.0,1.0,Urban,Y
LP003816,Male,Yes,3+,Graduate,No,29855,91,172.0,360.0,0.0,Semiurban,Y
LP003817,Male,Yes,0,Graduate,No,10914,167,111.0,360.0,1.0,Urban,Y
LP003818,Female,Yes,0,Graduate,No,4489,1115,116.0,240.0,1.0,Urban,N
LP003819,Female,Yes,1,Graduate,No,45785,237,236.0,180.0,1.0,Rural,Y
LP003820,Male,Yes,2,Graduate,No,9087,1802,184.0,300.0,1.0,Rural,Y
LP003821,Male,Yes,0,Graduate,No,10547,8927,187.0,300.0,1.0,Semiurban,Y
LP003822,Male,Yes,2,Graduate,No,69789,22,93.0,360.0,1.0,Semiurban,Y
LP003823,Female,No,2,Graduate,No,4824,341,76.0,300.0,1.0,Urban,Y
LP003824,Male,Yes,2,Graduate,Yes,25722,15109,202.0,360.0,1.0,Rural,Y
LP003825,Male,Yes,0,Graduate,No,7309,2984,171.0,300.0,1.0,Urban,Y
LP003826,Male,Yes,2,Graduate,No,7182,959,135.0,180.0,1.0,Semiurban,Y
LP003827,Male,Yes,2,Graduate,Yes,15277,579,236.0,360.0,0.0,Semiurban,N
LP003828,Male,Yes,,Graduate,No,22950,2214,179.0,360.0,1.0,Semiurban,Y
LP003829,Female,Yes,2,Not Graduate,No,28571,3551,107.0,360.0,1.0,Urban,Y
LP003830,Male,Yes,3+,Graduate,No,31735,239,53.0,,1.0,Rural,Y
LP003831,Male,Yes,1,Graduate,No,7591,6569,179.0,360.0,1.0,Rural,N
LP003832,Female,Yes,0,Graduate,Yes,5351,1768,126.0,300.0,1.0,Urban,Y
LP003833,Female,Yes,1,Graduate,No,10156,3380,143.0,240.0,1.0,Rural,Y
LP003834,Male,No,0,Graduate,Yes,17641,3747,138.0,360.0,1.0,Urban,Y
LP003835,Male,Yes,0,Graduate,No,11333,1595,221.0,,1.0,Urban,Y
LP003836,Male,Yes,1,Graduate,No,731,1871,192.0,360.0,1.0,Semiurban,Y
LP003837,Female,No,0,Graduate,No,3097,2041,145.0,360.0,1.0,Rural,Y
LP003838,Male,,1,Graduate,No,11021,714,143.0,180.0,1.0,Semiurban,Y
LP003839,Female,Yes,2,Graduate,Yes,26480,2387,164.0,300.0,1.0,Urban,Y
LP003840,Female,No,1,Not Graduate,No,6478,803,215.0,240.0,1.0,Semiurban,Y
LP003841,Male,Yes,3+,Graduate,No,24015,1097,154.0,240.0,1.0,Urban,Y
LP003842,Male,Yes,0,Graduate,No,4036,7163,121.0,360.0,1.0,Rural,Y
LP003843,Male,Yes,2,Graduate,No,16390,1050,89.0,300.0,1.0,Rural,Y
LP003844,Male,Yes,2,Not Graduate,No,16486,1801,145.0,180.0,1.0,Semiurban,Y
LP003845,Male,Yes,,Graduate,No,19438,889,90.0,300.0,1.0,Urban,Y
LP003846,Female,Yes,0,Graduate,No,5963,706,167.0,480.0,1.0,Semiurban,N
LP003847,Female,Yes,0,Graduate,No,3873,11097,172.0,240.0,1.0,Urban,Y
LP003848,Male,,2,Graduate,Yes,23881,189,209.0,300.0,1.0,Rural,Y
LP003849,Female,,2,Graduate,No,3940,1167,139.0,360.0,1.0,Urban,Y
LP003850,Male,,0,Not Graduate,No,7210,259,201.0,240.0,0.0,Urban,N
LP003851,Male,Yes,1,Graduate,No,40674,4940,230.0,480.0,1.0,Semiurban,Y
LP003852,Male,Yes,0,Not Graduate,Yes,15304,1018,153.0,360.0,1.0,Rural,Y
LP003853,Female,No,1,Graduate,No,17943,624,261.0,240.0,0.0,Semiurban,N
LP003854,Female,Yes,3+,Not Graduate,No,22021,121,221.0,300.0,1.0,Rural,Y
LP003855,Female,Yes,0,Graduate,No,21403,7270,,300.0,1.0,Urban,Y
LP003856,Male,No,3+,Graduate,No,13134,222,297.0,180.0,1.0,Urban,N
LP003857,Male,Yes,2,Graduate,No,6495,1966,146.0,240.0,0.0,Semiurban,N
LP003858,Male,No,3+,Graduate,No,114375,3354,219.0,360.0,1.0,Semiurban,Y
LP003859,Male,Yes,0,Graduate,No,10571,14893,181.0,180.0,1.0,Urban,Y
LP003860,Female,Yes,0,Graduate,Yes,17410,565,165.0,120.0,1.0,Rural,Y
LP003861,Female,Yes,0,Graduate,No,18998,392,215.0,360.0,1.0,Semiurban,Y
LP003862,Female,Yes,2,Graduate,No,8722,656,157.0,300.0,1.0,Urban,N
LP003863,Male,Yes,1,Graduate,No,9503,541,146.0,240.0,1.0,Semiurban,Y
LP003864,Male,No,0,Not Graduate,No,43940,114,147.0,360.0,1.0,Rural,Y
LP003865,Male,No,2,Graduate,No,7396,7805,92.0,180.0,1.0,Urban,N
LP003866,Male,Yes,0,Graduate,No,18581,664,203.0,240.0,0.0,Semiurban,N
LP003867,Male,No,0,Graduate,Yes,27355,905,117.0,180.0,1.0,Urban,Y
LP003868,Female,Yes,1,Not Graduate,No,11256,2328,160.0,360.0,1.0,Semiurban,Y
LP003869,Female,Yes,0,Graduate,No,12393,5786,151.0,360.0,1.0,Rural,Y
LP003870,Male,Yes,0,Graduate,Yes,28725,272,180.0,240.0,1.0,Semiurban,Y
LP003871,Male,No,0,Graduate,No,11969,1684,149.0,360.0,1.0,Urban,N
LP003872,Male,Yes,2,Graduate,,2535,254,136.0,360.0,1.0,Urban,Y
LP003873,Male,Yes,2,Graduate,No,44493,1636,170.0,120.0,1.0,Urban,Y
LP003874,Female,No,1,Graduate,No,6121,1557,166.0,360.0,0.0,Rural,N
LP003875,Male,Yes,2,Graduate,No,15873,621,96.0,300.0,1.0,Semiurban,Y
LP003876,Male,Yes,1,Graduate,Yes,4655,1451,144.0,180.0,1.0,Semiurban,Y
LP003877,Male,,0,Not Graduate,Yes,8877,1483,213.0,360.0,1.0,Urban,Y
LP003878,Female,Yes,2,Graduate,Yes,9422,994,272.0,360.0,0.0,Semiurban,Y
LP003879,Male,Yes,1,Graduate,No,15357,857,64.0,360.0,1.0,Urban,Y
LP003880,Male,No,1,Graduate,No,6622,213,191.0,360.0,0.0,Semiurban,Y
LP003881,Male,Yes,,Graduate,No,65268,296,155.0,240.0,1.0,Semiurban,Y
LP003882,Female,Yes,1,Graduate,No,13624,524,120.0,120.0,1.0,Semiurban,Y
LP003883,Female,Yes,0,Graduate,No,27033,326,128.0,480.0,0.0,Semiurban,Y
LP003884,Male,Yes,2,Graduate,No,13265,551,103.0,240.0,1.0,Semiurban,Y
LP003885,Female,Yes,0,Graduate,No,29667,1000,81.0,360.0,1.0,Semiurban,Y
LP003886,Female,No,2,Graduate,No,2488,1219,169.0,480.0,1.0,Rural,Y
LP003887,Female,Yes,0,Graduate,No,7602,2151,239.0,240.0,1.0,Urban,Y
LP003888,Female,Yes,0,Graduate,No,8800,1323,,480.0,1.0,Rural,N
LP003889,Female,Yes,1,Graduate,No,8743,1264,158.0,360.0,1.0,Urban,Y
LP003890,Male,Yes,0,Not Graduate,No,20230,2087,118.0,480.0,1.0,Urban,Y
LP003891,Female,No,2,Graduate,No,21369,364,103.0,180.0,0.0,Urban,Y
LP003892,Male,No,1,Graduate,No,12591,403,151.0,360.0,1.0,Rural,N
LP003893,Female,Yes,1,Not Graduate,Yes,12843,700,98.0,480.0,1.0,Rural,Y
LP003894,Male,No,0,Not Graduate,No,94127,475,206.0,240.0,1.0,Urban,Y
LP003895,Female,Yes,0,Graduate,No,17320,133,121.0,240.0,1.0,Semiurban,Y
LP003896,Female,Yes,0,Graduate,Yes,2252,2188,107.0,240.0,1.0,Urban,Y
LP003897,Male,Yes,1,Not Graduate,No,24737,330,262.0,480.0,1.0,Urban,Y
LP003898,Female,,1,Graduate,No,20901,9642,214.0,240.0,1.0,Semiurban,Y
LP003899,Male,No,1,Graduate,No,33774,1337,90.0,180.0,1.0,Urban,Y
LP003900,Female,Yes,3+,Graduate,No,21562,180,105.0,360.0,1.0,Semiurban,Y
LP003901,Male,Yes,1,Graduate,No,6478,2441,140.0,360.0,0.0,Rural,N
LP003902,Male,No,3+,Graduate,Yes,27228,1141,141.0,360.0,1.0,Urban,Y
LP003903,,Yes,0,Not Graduate,No,14464,1554,127.0,360.0,0.0,Semiurban,N
LP003904,Male,No,0,Not Graduate,Yes,30851,603,216.0,360.0,1.0,Semiurban,Y
LP003905,Female,Yes,0,Not Graduate,Yes,46088,358,160.0,300.0,1.0,Urban,Y
LP003906,Male,Yes,0,Graduate,No,12118,189,148.0,480.0,1.0,Rural,Y
LP003907,Male,No,1,Graduate,No,26920,235,119.0,240.0,1.0,Rural,Y
LP003908,Male,Yes,1,Graduate,No,30543,212,,480.0,1.0,Rural,Y
LP003909,Male,,1,Graduate,,15168,714,118.0,240.0,1.0,Semiurban,Y
LP003910,Male,Yes,2,Graduate,No,63989,1030,106.0,240.0,1.0,Urban,Y
LP003911,Male,No,3+,Not Graduate,No,30835,171,87.0,,1.0,Semiurban,Y
LP003912,Male,Yes,,Graduate,No,8363,3239,203.0,360.0,0.0,Semiurban,N
LP003913,Male,Yes,0,Graduate,,16449,1299,196.0,300.0,1.0,Urban,Y
LP003914,Female,No,0,Not Graduate,No,26585,20181,131.0,180.0,1.0,Rural,Y
LP003915,Female,Yes,0,Graduate,No,62073,674,215.0,360.0,1.0,Semiurban,Y
LP003916,Male,No,0,Graduate,No,21953,15987,179.0,480.0,1.0,Urban,Y
LP003917,Female,No,1,Not Graduate,No,16840,2684,95.0,300.0,0.0,Rural,Y
LP003918,Male,No,1,Graduate,No,36719,104,77.0,120.0,1.0,Semiurban,Y
LP003919,Female,No,0,Not Graduate,Yes,11208,262,165.0,360.0,1.0,Urban,Y
LP003920,Female,Yes,2,Graduate,No,6051,1606,173.0,300.0,,Urban,Y
LP003921,Female,Yes,2,Not Graduate,Yes,23458,134,85.0,180.0,1.0,Urban,Y
LP003922,Male,Yes,0,Graduate,No,9872,374,123.0,360.0,1.0,Rural,Y
LP003923,Female,Yes,0,Graduate,No,117314,162,192.0,360.0,1.0,Rural,Y
LP003924,Male,Yes,2,Graduate,No,16356,14277,228.0,240.0,0.0,Semiurban,Y
LP003925,Female,Yes,1,Graduate,No,23573,4098,154.0,480.0,0.0,Semiurban,Y
LP003926,Male,Yes,0,Graduate,No,8081,730,152.0,360.0,1.0,Rural,Y
LP003927,,Yes,0,Not Graduate,No,36742,6733,127.0,360.0,1.0,Semiurban,Y
LP003928,,Yes,0,Graduate,No,13074,4961,224.0,,1.0,Semiurban,Y
LP003929,Female,No,0,Not Graduate,Yes,12092,5283,177.0,480.0,1.0,Rural,Y
LP003930,Male,Yes,2,Graduate,No,12327,560,107.0,360.0,1.0,Urban,Y
LP003931,Female,Yes,0,Graduate,,4754,756,189.0,120.0,0.0,Rural,N
LP003932,Male,No,0,Graduate,No,10933,294,114.0,120.0,0.0,Urban,Y
LP003933,Female,Yes,0,Not Graduate,Yes,20680,956,102.0,,0.0,Rural,Y
LP003934,Male,No,2,Graduate,Yes,3880,413,127.0,300.0,1.0,Urban,N
LP003935,Male,Yes,0,Graduate,No,30252,302,106.0,360.0,1.0,Urban,Y
LP003936,Male,Yes,,Graduate,No,10778,4263,104.0,300.0,1.0,Rural,N
LP003937,Male,Yes,1,Graduate,No,16248,2455,80.0,360.0,1.0,Urban,Y
LP003938,Male,No,1,Not Graduate,No,2236,380,115.0,240.0,1.0,Rural,N
LP003939,Male,Yes,0,Graduate,No,15994,3410,,180.0,1.0,Semiurban,Y
LP003940,Male,No,0,Not Graduate,Yes,5799,1588,82.0,300.0,,Urban,N
LP003941,Female,Yes,2,Graduate,No,10085,751,177.0,180.0,1.0,Rural,N
LP003942,Female,Yes,3+,Not Graduate,No,3812,7397,61.0,360.0,1.0,Urban,Y
LP003943,Male,Yes,0,Graduate,No,6597,1582,130.0,300.0,1.0,Urban,Y
LP003944,Male,Yes,0,Graduate,No,11721,9255,183.0,360.0,0.0,Urban,Y
LP003945,Male,Yes,0,Graduate,,10749,2162,206.0,180.0,1.0,Urban,N
LP003946,,No,2,Graduate,No,27109,2397,121.0,360.0,1.0,Rural,Y
LP003947,Female,Yes,1,Graduate,No,2997,301,200.0,240.0,1.0,Urban,Y
LP003948,Female,Yes,2,Graduate,No,12821,561,131.0,360.0,1.0,Semiurban,Y
LP003949,Male,Yes,1,Graduate,No,12341,6304,262.0,240.0,1.0,Rural,Y
LP003950,Male,No,3+,Graduate,No,9262,4421,77.0,360.0,1.0,Urban,Y
LP003951,Male,No,2,Graduate,No,6434,713,99.0,360.0,0.0,Rural,N
LP003952,Female,No,2,Graduate,No,32265,216,158.0,300.0,1.0,Semiurban,Y
LP003953,Female,No,1,Graduate,No,68745,8036,86.0,,1.0,Urban,Y
LP003954,Male,No,0,Not Graduate,No,3390,3944,114.0,300.0,,Semiurban,Y
LP003955,Male,No,1,Graduate,Yes,6378,277,,360.0,1.0,Rural,N
LP003956,Female,No,1,Graduate,No,5982,277,159.0,240.0,1.0,Rural,N
LP003957,Female,Yes,1,Graduate,No,10665,9899,148.0,240.0,1.0,Semiurban,Y
LP003958,Male,Yes,0,Graduate,No,36485,596,148.0,360.0,1.0,Rural,Y
LP003959,Male,Yes,1,Graduate,No,20376,609,26.0,180.0,1.0,Semiurban,Y
LP003960,Male,,1,Graduate,No,11812,484,157.0,360.0,1.0,Semiurban,N
LP003961,Male,Yes,1,Graduate,No,13535,1680,,360.0,1.0,Urban,N
LP003962,,Yes,0,Graduate,No,10350,204,131.0,480.0,1.0,Semiurban,Y
LP003963,Male,No,1,Not Graduate,No,24122,1458,70.0,480.0,1.0,Rural,Y
LP003964,Male,Yes,,Graduate,No,26589,202,183.0,300.0,0.0,Urban,Y
LP003965,Male,No,2,Not Graduate,No,21440,204,,360.0,1.0,Urban,Y
LP003966,Female,No,1,Not Graduate,,2304,212,91.0,240.0,1.0,Rural,N
LP003967,Male,No,0,Graduate,No,13500,223,158.0,240.0,0.0,Rural,Y
LP003968,Male,No,0,Graduate,No,11507,2609,232.0,360.0,,Urban,N
LP003969,Male,No,1,Graduate,No,29526,2610,157.0,240.0,1.0,Rural,Y
LP003970,Male,Yes,0,Graduate,No,16176,902,49.0,240.0,0.0,Urban,Y
LP003971,Female,Yes,3+,Graduate,No,20855,513,,120.0,1.0,Semiurban,Y
LP003972,,Yes,1,Graduate,No,8989,5756,156.0,180.0,1.0,Urban,Y
LP003973,Male,No,0,Graduate,No,28325,2524,255.0,360.0,0.0,Semiurban,N
LP003974,Female,No,1,Graduate,No,35848,266,89.0,120.0,1.0,Semiurban,Y
LP003975,Male,No,0,Not Graduate,No,3635,1670,142.0,360.0,1.0,Semiurban,Y
LP003976,,Yes,2,Not Graduate,Yes,4736,1569,96.0,180.0,1.0,Rural,Y
LP003977,Male,Yes,0,Graduate,No,24586,2597,193.0,240.0,1.0,Rural,Y
LP003978,Male,,3+,Graduate,Yes,11638,29697,131.0,300.0,1.0,Urban,Y
LP003979,Male,Yes,,Graduate,,30423,410,13.0,360.0,1.0,Rural,Y
LP003980,Male,Yes,2,Not Graduate,No,16211,2133,,360.0,1.0,Urban,Y
LP003981,Female,,,Not Graduate,No,23255,6602,144.0,240.0,1.0,Semiurban,Y
LP003982,Female,,,Graduate,No,7348,8620,169.0,300.0,,Semiurban,Y
LP003983,Male,Yes,2,Graduate,No,17532,1361,159.0,360.0,1.0,Semiurban,Y
LP003984,Male,Yes,1,Graduate,Yes,17572,228,182.0,300.0,1.0,Semiurban,Y
LP003985,Female,No,0,Graduate,No,7699,127,143.0,300.0,1.0,Urban,Y
LP003986,Female,Yes,0,Graduate,No,29772,2956,154.0,360.0,,Rural,Y
LP003987,Male,Yes,0,Graduate,No,2932,1654,150.0,300.0,1.0,Urban,N
LP003988,Male,Yes,1,Not Graduate,No,15774,1278,129.0,300.0,1.0,Rural,Y
LP003989,Male,Yes,0,Graduate,Yes,4744,1539,178.0,360.0,,Urban,Y
LP003990,Female,Yes,0,Not Graduate,No,5896,3548,,480.0,1.0,Semiurban,N
LP003991,Male,Yes,0,Graduate,No,29401,2112,147.0,,1.0,Rural,Y
LP003992,Male,Yes,1,Graduate,No,5541,1744,125.0,240.0,1.0,Semiurban,Y
LP003993,Female,Yes,0,Graduate,,5357,537,95.0,480.0,1.0,Urban,Y
LP003994,Male,Yes,3+,Not Graduate,No,21253,3817,167.0,360.0,1.0,Semiurban,Y
LP003995,Male,No,0,Graduate,No,5493,548,99.0,360.0,1.0,Semiurban,N
LP003996,Male,Yes,3+,Not Graduate,No,30168,3502,157.0,360.0,1.0,Rural,Y
LP003997,Male,No,1,Not Graduate,No,22374,684,156.0,360.0,1.0,Urban,Y
LP003998,Male,Yes,,Graduate,Yes,7171,2224,203.0,360.0,1.0,Rural,N
LP003999,Male,Yes,0,Not Graduate,No,29269,9102,219.0,360.0,1.0,Semiurban,Y
LP004000,Male,No,1,Not Graduate,No,2833,2422,-1.0,480.0,1.0,Urban,Y
LP004001,Male,Yes,1,Graduate,No,19496,6000,139.0,300.0,1.0,Semiurban,Y
LP004002,Female,Yes,1,Graduate,,4929,702,44.0,240.0,1.0,Rural,Y
LP004003,Female,Yes,0,Not Graduate,,8789,1230,208.0,,1.0,Urban,N
LP004004,Male,Yes,3+,Not Graduate,No,9256,716,148.0,360.0,1.0,Urban,Y
LP004005,Male,No,3+,Graduate,Yes,37239,149,207.0,360.0,1.0,Rural,Y
LP004006,Male,No,1,Not Graduate,No,8946,3953,162.0,360.0,1.0,Urban,N
LP004007,Male,Yes,1,Not Graduate,No,12545,2170,82.0,240.0,1.0,Semiurban,N
LP004008,Male,Yes,1,Graduate,No,9409,1993,101.0,360.0,1.0,Semiurban,N
LP004009,Female,Yes,0,Graduate,No,6086,4808,,240.0,1.0,Urban,Y
LP004010,Male,No,0,Graduate,No,5859,280,178.0,360.0,0.0,Semiurban,Y
LP004011,Male,No,,Graduate,No,17102,210,152.0,300.0,1.0,Rural,Y
LP004012,Male,No,2,Graduate,No,13080,4864,158.0,480.0,0.0,Urban,Y
LP004013,Female,Yes,0,Not Graduate,No,24587,1007,132.0,360.0,1.0,Urban,Y
LP004014,Male,No,1,Graduate,No,11007,1419,206.0,360.0,1.0,Rural,Y
LP004015,Female,Yes,2,Not Graduate,No,11296,188,157.0,120.0,1.0,Urban,Y
LP004016,Male,Yes,0,Graduate,No,24651,6415,152.0,360.0,1.0,Urban,Y
LP004017,Female,No,0,Not Graduate,Yes,9920,2454,164.0,300.0,1.0,Semiurban,Y
LP004018,Female,Yes,2,Not Graduate,No,4223,549,129.0,300.0,0.0,Rural,Y
LP004019,Male,No,0,Not Graduate,No,26318,13397,132.0,360.0,,Semiurban,Y
LP004020,Male,Yes,0,Not Graduate,Yes,7772,213,174.0,240.0,1.0,Semiurban,Y
LP004021,Male,No,0,Not Graduate,No,14094,738,188.0,240.0,1.0,Rural,Y
LP004022,Male,Yes,0,Graduate,No,8093,3584,194.0,300.0,,Semiurban,N
LP004023,Female,Yes,2,Graduate,No,6136,4376,140.0,360.0,1.0,Rural,Y
LP004024,Female,Yes,1,Graduate,No,2924,182,156.0,240.0,1.0,Semiurban,Y
LP004025,Female,Yes,1,Graduate,No,17524,780,119.0,360.0,1.0,Semiurban,Y
LP004026,Female,Yes,1,Graduate,No,884,2683,189.0,300.0,1.0,Urban,N
LP004027,Male,Yes,3+,Graduate,No,37747,6423,102.0,300.0,0.0,Rural,Y
LP004028,Male,Yes,0,Not Graduate,No,30503,5806,161.0,240.0,1.0,Rural,Y
LP004029,Female,Yes,0,Graduate,No,6453,2541,193.0,300.0,1.0,Rural,Y
LP004030,Male,Yes,3+,Not Graduate,No,47600,1221,156.0,240.0,1.0,Urban,Y
LP004031,Female,Yes,3+,Graduate,No,69469,884,165.0,240.0,0.0,Semiurban,Y
LP004032,Male,No,0,Graduate,No,10735,1993,136.0,180.0,1.0,Urban,Y
LP004033,,No,0,Graduate,Yes,18560,6129,57.0,300.0,,Semiurban,Y
LP004034,Female,,1,Graduate,No,14898,848,116.0,240.0,1.0,Urban,Y
LP004035,Male,Yes,0,Graduate,Yes,44841,790,152.0,480.0,1.0,Urban,Y
LP004036,Female,No,1,Graduate,No,4384,4334,115.0,,0.0,Urban,N
LP004037,Female,,0,Graduate,No,11137,3920,174.0,300.0,1.0,Rural,N
LP004038,Female,Yes,,Graduate,No,27875,601,76.0,300.0,1.0,Urban,Y
LP004039,Female,Yes,1,Graduate,No,25612,225,53.0,300.0,1.0,Rural,Y
LP004040,Male,Yes,3+,Graduate,No,12909,140,184.0,,0.0,Semiurban,N
LP004041,,Yes,1,Graduate,No,40694,1282,134.0,360.0,1.0,Urban,Y
LP004042,Male,Yes,0,Graduate,,16103,291,167.0,240.0,,Rural,Y
LP004043,Male,Yes,3+,Not Graduate,No,14631,3214,123.0,240.0,1.0,Urban,Y
LP004044,Female,Yes,1,Graduate,No,23333,139,178.0,360.0,1.0,Urban,Y
LP004045,Male,Yes,0,Not Graduate,No,12724,7603,217.0,480.0,1.0,Urban,Y
LP004046,Male,Yes,0,Not Graduate,No,13907,732,221.0,360.0,1.0,Rural,Y
LP004047,Male,Yes,0,Graduate,No,7116,420,,180.0,1.0,Urban,Y
LP004048,Male,,1,Graduate,Yes,139625,572,128.0,,1.0,Rural,Y
LP004049,Female,No,1,Graduate,No,9147,388,158.0,360.0,0.0,Urban,N
LP004050,Male,Yes,0,Graduate,No,23942,6752,243.0,240.0,,Rural,Y
LP004051,Female,Yes,0,Graduate,No,61511,2455,92.0,180.0,1.0,Rural,Y
LP004052,Female,Yes,0,Not Graduate,No,4563,1231,92.0,360.0,1.0,Semiurban,Y
LP004053,Female,,1,Graduate,Yes,21784,258,193.0,240.0,1.0,Urban,Y
LP004054,Male,Yes,,Not Graduate,No,13609,1026,116.0,360.0,1.0,Urban,Y
LP004055,Female,Yes,0,Not Graduate,No,56150,434,182.0,180.0,1.0,Urban,Y
LP004056,Male,No,3+,Not Graduate,No,6455,46,120.0,360.0,1.0,Semiurban,N
LP004057,Female,Yes,,Graduate,No,7318,477,167.0,120.0,1.0,Urban,N
LP004058,Male,No,0,Graduate,No,12836,2267,124.0,360.0,1.0,Urban,Y
LP004059,Female,,1,Not Graduate,No,9001,657,99.0,360.0,0.0,Urban,N
LP004060,Female,,0,Not Graduate,No,9251,921,157.0,360.0,1.0,Semiurban,N
LP004061,Male,No,2,Graduate,No,67693,3824,89.0,360.0,0.0,Urban,Y
LP004062,Male,No,2,Not Graduate,Yes,14788,3085,172.0,360.0,1.0,Semiurban,N
LP004063,Female,Yes,1,Graduate,No,7131,11534,138.0,,1.0,Rural,Y
LP004064,Male,Yes,2,Graduate,No,9778,78,81.0,300.0,0.0,Semiurban,N
LP004065,Female,No,0,Graduate,No,18470,399,164.0,,1.0,Urban,Y
LP004066,Male,No,2,Not Graduate,Yes,17498,3260,163.0,300.0,1.0,Urban,Y
LP004067,Male,No,0,Graduate,Yes,8418,1840,32.0,180.0,1.0,Semiurban,Y
LP004068,Female,Yes,0,Not Graduate,Yes,3632,1235,147.0,240.0,1.0,Rural,N
LP004069,Female,No,3+,Graduate,No,12830,530,150.0,300.0,1.0,Urban,Y
LP004070,Female,Yes,1,Graduate,No,12555,1439,154.0,300.0,1.0,Urban,Y
LP004071,Male,Yes,3+,Not Graduate,No,7967,1343,59.0,300.0,1.0,Rural,Y
LP004072,Female,Yes,0,Graduate,No,37191,118,167.0,300.0,1.0,Rural,Y
LP004073,Male,Yes,1,Graduate,No,21155,1417,175.0,360.0,0.0,Urban,Y
LP004074,Female,No,0,Graduate,No,14881,589,103.0,300.0,1.0,Urban,Y
LP004075,Female,Yes,1,Not Graduate,No,10010,3008,80.0,360.0,1.0,Urban,Y
LP004076,Male,Yes,0,Graduate,No,53445,1658,101.0,360.0,0.0,Semiurban,Y
LP004077,Male,Yes,0,Graduate,No,5305,11465,156.0,300.0,1.0,Urban,Y
LP004078,,Yes,0,Graduate,No,8979,1096,,360.0,1.0,Urban,Y
LP004079,Female,Yes,2,Graduate,No,9303,296,82.0,360.0,1.0,Rural,Y
LP004080,Male,Yes,0,Graduate,Yes,16969,55,254.0,300.0,1.0,Urban,Y
